SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1417708,165323,1.0,6,-1389.0,-1378.0,10348.965,10334.205
2509091,111657,3.0,17,-598.0,-603.0,18588.735,18588.735
2509091,111657,3.0,9,-838.0,-839.0,18588.735,18588.735
1320056,145628,1.0,2,-1999.0,-2037.0,8531.37,8531.37
2166568,123004,0.0,6,-1202.0,-1202.0,3.24,3.24
2527699,137544,1.0,2,-656.0,-661.0,22051.845,22051.845
1731071,123004,1.0,3,-1527.0,-1564.0,16594.74,65.52
1445890,192008,1.0,6,-320.0,-320.0,6365.61,6365.61
2016168,142216,1.0,5,-656.0,-660.0,9998.505,9998.505
2508268,192572,0.0,24,-52.0,-52.0,6632.865,6632.865
1901902,137975,0.0,16,-35.0,-35.0,180.45,180.45
1211194,189957,0.0,63,-1724.0,-1702.0,3375.0,3375.0
1244047,154031,1.0,8,-909.0,-966.0,16826.4,16826.4
1229425,111056,1.0,1,-242.0,-261.0,3863.925,3863.925
1382074,106954,1.0,6,-944.0,-953.0,19318.5,19318.5
1437313,153817,1.0,13,-320.0,-327.0,20718.585,20718.585
1382322,186771,1.0,13,-2107.0,-2112.0,16713.405,16713.405
2014348,116751,0.0,13,-2519.0,-2519.0,4500.0,4500.0
2687373,186771,1.0,11,-1114.0,-1118.0,18854.73,18854.73
2014348,116751,0.0,58,-1226.0,-1226.0,39.78,39.78
1064658,112015,1.0,5,-500.0,-530.0,7195.05,7195.05
1670515,165323,1.0,3,-1735.0,-1738.0,5720.175,5720.175
2764413,167493,1.0,12,-951.0,-965.0,8475.84,2674.26
2775808,189030,1.0,5,-564.0,-590.0,6887.07,6887.07
1448691,113529,1.0,5,-780.0,-779.0,16293.15,16293.15
2789212,137975,1.0,7,-2370.0,-2381.0,4867.245,4867.245
2509091,111657,3.0,12,-748.0,-753.0,18588.735,18588.735
1652719,141945,1.0,8,-680.0,-694.0,49343.13,49343.13
2206309,193983,0.0,11,-326.0,-344.0,21843.09,21843.09
1947704,162438,1.0,5,-1164.0,-1172.0,15317.235,15317.235
1822764,107220,1.0,3,-1211.0,-1227.0,6403.905,6403.905
2509091,111657,1.0,1,-1078.0,-1094.0,44131.095,450000.0
2509091,111657,2.0,1,-1078.0,-1094.0,405868.905,450000.0
1382322,186771,1.0,12,-2137.0,-2141.0,16713.405,16713.405
1619362,162235,1.0,3,-1022.0,-1036.0,3373.56,3373.56
2611299,122699,1.0,3,-495.0,-495.0,113361.795,113361.795
1405658,140839,1.0,4,-1053.0,-1056.0,13794.75,13794.75
1462537,158926,1.0,12,-177.0,-213.0,14108.13,14108.13
2105962,178591,1.0,5,-547.0,-537.0,18072.81,15214.05
1378381,119376,0.0,48,-1882.0,-1902.0,5400.0,5400.0
1437313,153817,1.0,6,-530.0,-537.0,20718.585,20718.585
1306454,119724,1.0,4,-415.0,-450.0,12296.565,12296.565
1283610,101170,1.0,8,-674.0,-670.0,60523.245,60491.34
1920289,191885,1.0,2,-934.0,-958.0,34758.675,34758.675
1685947,101170,2.0,8,-974.0,-991.0,229824.135,229824.135
2085004,153817,1.0,25,-383.0,-395.0,40410.0,40410.0
2674985,159815,1.0,5,-134.0,-162.0,5349.555,100.89
1331344,168666,1.0,1,-460.0,-465.0,17568.0,17568.0
1377267,140839,1.0,2,-2386.0,-2389.0,16118.37,16118.37
2105630,190213,1.0,2,-765.0,-772.0,6422.58,6422.58
1054678,168658,0.0,11,-859.0,-859.0,0.225,0.225
2253928,142216,1.0,6,-869.0,-870.0,4447.755,4447.755
1211194,189957,0.0,71,-1573.0,-1587.0,3375.0,3375.0
1239520,165323,1.0,11,-551.0,-580.0,9508.77,9508.77
1557088,107692,0.0,57,-70.0,-76.0,2761.56,2761.56
1606992,192008,1.0,1,-777.0,-807.0,6747.075,6747.075
1868997,186771,1.0,5,-2763.0,-2769.0,16591.5,16591.5
1168916,165323,0.0,18,-226.0,-233.0,21759.525,21759.525
2357078,141945,1.0,14,-1300.0,-1311.0,10659.465,10659.465
1577262,119376,1.0,26,-489.0,-495.0,25546.77,25546.77
1510539,151195,1.0,3,-48.0,-62.0,8923.5,8923.5
2152804,186771,1.0,11,-1423.0,-1427.0,14892.3,14892.3
1328618,106954,1.0,8,-564.0,-562.0,11093.265,10311.84
1719142,117925,0.0,17,-1046.0,-1046.0,407.43,407.43
2673991,106954,1.0,10,-2879.0,-2911.0,3243.105,144.315
1648579,108504,1.0,17,-644.0,-647.0,5398.155,5398.155
1077202,137975,1.0,14,-1961.0,-1978.0,3948.885,3948.885
1211194,189957,0.0,16,-2546.0,-2546.0,298.395,298.395
2797139,111277,2.0,4,-491.0,-495.0,15301.575,15301.575
1328618,106954,3.0,16,-324.0,-345.0,10959.705,10959.705
2502701,166085,1.0,8,-81.0,-86.0,80997.435,80997.435
2611299,122699,1.0,9,-315.0,-313.0,113361.795,25524.675
1259878,187997,0.0,18,-204.0,-204.0,2534.94,2534.94
1176037,158585,1.0,9,-376.0,-386.0,3568.68,3568.68
1985344,115976,0.0,7,-300.0,-293.0,7226.325,7226.325
1985344,115976,0.0,15,-177.0,-189.0,9471.87,9471.87
1283931,148290,1.0,1,-2752.0,-2757.0,3973.095,3973.095
2471653,178591,1.0,9,-2128.0,-2136.0,4519.08,4519.08
1485033,139875,4.0,13,-572.0,-574.0,95287.995,95287.995
2804905,168666,0.0,18,-595.0,-596.0,6685.695,6685.695
1211194,189957,0.0,26,-2334.0,-2340.0,3375.0,3375.0
2765361,107692,1.0,17,-1023.0,-1050.0,3683.16,3683.16
2014348,116751,0.0,18,-2352.0,-2358.0,9000.0,9000.0
1037424,193983,2.0,13,-758.0,-768.0,15320.88,15320.88
2439989,190969,1.0,2,-1275.0,-1292.0,8055.18,8055.18
1894913,155381,1.0,15,-1662.0,-1664.0,6804.36,6804.36
1328618,106954,1.0,2,-744.0,-744.0,11093.265,11093.265
2597413,111146,1.0,4,-938.0,-947.0,17077.815,17077.815
1139362,192008,0.0,21,-267.0,-267.0,1493.415,1493.415
1739757,151195,1.0,4,-2740.0,-2768.0,5349.78,5349.78
1593214,153817,0.0,53,-1903.0,-1904.0,10800.0,10800.0
1163732,116751,1.0,10,-601.0,-607.0,16312.41,16312.41
1026186,107220,1.0,12,-2001.0,-2015.0,1975.32,1975.32
1064658,112015,1.0,8,-410.0,-406.0,7195.05,185.4
1593214,153817,0.0,62,-1689.0,-1718.0,91.08,91.08
1005132,118326,1.0,6,-511.0,-520.0,3992.805,3992.805
1378381,119376,0.0,57,-1668.0,-1686.0,5400.0,5400.0
1997781,106954,1.0,4,-459.0,-462.0,34074.45,34074.45
1962044,104070,1.0,2,-385.0,-407.0,17562.915,17562.915
1648579,108504,1.0,11,-824.0,-831.0,5398.155,5398.155
1437313,153817,1.0,10,-410.0,-419.0,20718.585,20718.585
1607205,153402,1.0,8,-488.0,-488.0,15304.23,15304.23
1593214,153817,0.0,29,-2572.0,-2585.0,10800.0,10800.0
1748530,121577,1.0,8,-1193.0,-1219.0,12017.61,49.23
2396364,145628,1.0,3,-1556.0,-1560.0,3063.015,3063.015
2189834,153817,1.0,1,-831.0,-838.0,22331.7,22331.7
2178977,167493,1.0,9,-1898.0,-1900.0,4795.2,4792.5
2104804,137695,1.0,2,-2921.0,-2927.0,2492.64,2492.64
1857039,117865,1.0,3,-436.0,-441.0,22831.875,22831.875
2597413,111146,1.0,2,-998.0,-1017.0,17077.815,17077.815
2357078,141945,1.0,11,-1390.0,-1402.0,10659.465,10659.465
1280154,167493,1.0,2,-1056.0,-1059.0,5958.18,1029.78
2804905,168666,0.0,42,-230.0,-231.0,20374.605,20374.605
2473173,104354,2.0,9,-2007.0,-2007.0,10802.88,10802.88
2804905,168666,0.0,5,-776.0,-782.0,7161.3,7161.3
1207017,144623,0.0,24,-46.0,-46.0,1130.355,1130.355
2583665,189957,1.0,6,-1259.0,-1263.0,6636.915,6636.915
1648579,108504,1.0,16,-674.0,-677.0,5398.155,5398.155
1593214,153817,0.0,42,-2237.0,-2249.0,10800.0,10800.0
1378381,119376,0.0,72,-1242.0,-1265.0,5400.0,5400.0
1962067,162336,1.0,2,-559.0,-582.0,7334.865,7334.865
1132042,118326,3.0,2,-367.0,-372.0,11328.255,11328.255
1211194,189957,0.0,17,-2515.0,-2515.0,298.395,298.395
1382074,106954,1.0,16,-644.0,-646.0,19318.5,19318.5
2603637,138047,0.0,13,-165.0,-165.0,3449.835,3449.835
1518379,191347,1.0,6,-28.0,-40.0,7763.13,7763.13
2172836,132239,1.0,5,-353.0,-353.0,12731.49,12731.49
1748530,121577,1.0,23,-743.0,-760.0,12017.61,516.33
1054678,168658,0.0,32,-221.0,-221.0,0.225,0.225
2166568,123004,0.0,82,-49.0,-45.0,19900.53,19900.53
1168916,165323,0.0,4,-487.0,-487.0,177.885,177.885
1332006,101170,1.0,14,-571.0,-576.0,83783.115,83783.115
1059269,138047,1.0,23,-481.0,-478.0,7247.925,6932.43
1328618,106954,1.0,4,-684.0,-686.0,11093.265,11093.265
1947704,162438,1.0,8,-1074.0,-1072.0,15317.235,15317.235
2104804,137695,1.0,11,-2651.0,-2661.0,2492.64,2492.64
1290037,137975,1.0,6,-883.0,-887.0,13131.0,13131.0
2769205,111056,2.0,12,-226.0,-240.0,64200.105,64200.105
2261339,193039,1.0,18,-753.0,-768.0,6885.9,6885.9
1891559,119376,1.0,4,-2175.0,-2202.0,2641.815,2641.815
1719479,167493,1.0,10,-998.0,-992.0,3767.04,1246.5
1337811,123004,1.0,8,-1053.0,-1054.0,14987.025,14987.025
1577262,119376,1.0,9,-999.0,-1012.0,25546.77,25546.77
2444755,149589,0.0,9,-200.0,-200.0,1509.075,1509.075
2396364,145628,1.0,1,-1616.0,-1618.0,3063.015,3063.015
2349976,118326,1.0,6,-807.0,-828.0,5554.35,5554.35
1606992,192008,1.0,3,-717.0,-756.0,6747.075,6747.075
2105681,139884,1.0,10,-2283.0,-2283.0,10459.8,10459.8
1088091,106381,2.0,8,-2557.0,-2557.0,16296.525,16296.525
1207017,144623,0.0,8,-268.0,-268.0,655.875,655.875
1378381,119376,0.0,25,-2551.0,-2567.0,5400.0,5400.0
1244047,154031,1.0,2,-1089.0,-1102.0,16826.4,16826.4
1891772,138047,1.0,10,-1550.0,-1588.0,2106.765,2106.765
2764413,167493,1.0,14,-891.0,-888.0,8475.84,5375.7
1513207,123004,1.0,2,-595.0,-598.0,98898.435,98898.435
2387159,153402,1.0,5,-827.0,-828.0,2982.825,2982.825
2180419,193983,1.0,1,-1246.0,-1261.0,12214.8,12214.8
2261339,193039,1.0,8,-1053.0,-1056.0,6970.86,6970.86
1026186,107220,1.0,5,-2211.0,-2228.0,2003.985,2003.985
1139362,192008,0.0,3,-459.0,-459.0,509.4,509.4
1519348,158831,1.0,14,-1659.0,-1666.0,14713.695,14713.695
2508268,192572,0.0,22,-64.0,-64.0,135.81,135.81
1462537,158926,1.0,5,-387.0,-398.0,14108.13,14108.13
1623220,193039,1.0,14,-294.0,-295.0,22469.535,22469.535
2184725,115976,3.0,4,-355.0,-357.0,14457.375,14457.375
1719142,117925,0.0,26,-773.0,-773.0,407.43,407.43
1857039,117865,1.0,12,-166.0,-259.0,22831.875,22831.875
1985344,115976,0.0,2,-377.0,-377.0,42750.0,42750.0
1382322,186771,1.0,9,-2227.0,-2240.0,16713.405,16713.405
2104804,137695,1.0,9,-2711.0,-2717.0,2492.64,2492.64
1557088,107692,0.0,51,-162.0,-166.0,3122.145,3122.145
2189834,153817,1.0,2,-801.0,-817.0,22331.7,22331.7
1378381,119376,0.0,26,-2521.0,-2532.0,5400.0,5400.0
1719479,167493,1.0,9,-1028.0,-1040.0,3767.04,1371.6
1985344,115976,0.0,16,-189.0,-189.0,428.13,428.13
1211194,189957,0.0,65,-1665.0,-1666.0,3375.0,3375.0
1211194,189957,0.0,100,-1116.0,-1125.0,3375.0,1759.5
1280723,199213,1.0,3,-964.0,-989.0,6469.65,6469.65
2349976,118326,1.0,8,-747.0,-770.0,5554.35,5554.35
2505540,103676,0.0,9,-285.0,-285.0,377.775,377.775
2804905,168666,0.0,34,-352.0,-361.0,2250.0,2248.02
2509091,111657,3.0,16,-628.0,-628.0,18588.735,18588.735
1026186,107220,1.0,10,-2061.0,-2074.0,2003.985,2003.985
2583665,189957,1.0,4,-1319.0,-1320.0,6636.915,6636.915
1894913,155381,1.0,18,-1572.0,-1590.0,6810.21,6810.21
1378381,119376,0.0,36,-2217.0,-2232.0,5400.0,5400.0
1298256,192228,1.0,3,-53.0,-62.0,16239.375,16239.375
1540659,119376,0.0,3,-202.0,-202.0,1064.16,1064.16
2014348,116751,0.0,41,-1653.0,-1655.0,9000.0,9000.0
1761046,140839,1.0,6,-651.0,-688.0,10983.555,10983.555
2673991,106954,1.0,10,-2879.0,-2875.0,3243.105,3098.79
1259878,187997,0.0,6,-317.0,-317.0,36000.0,36000.0
2152804,186771,1.0,24,-1033.0,-1037.0,14822.46,14822.46
2059981,153817,1.0,12,-1338.0,-1380.0,6611.58,6611.58
1130506,167859,1.0,2,-1772.0,-1778.0,4137.39,4137.39
1189620,116751,1.0,3,-2793.0,-2798.0,6814.305,6814.305
1283610,101170,1.0,19,-344.0,-375.0,60523.245,5568.525
2166568,123004,0.0,22,-959.0,-959.0,702.18,702.18
2787951,172941,1.0,5,-283.0,-284.0,16261.29,16261.29
1006679,151092,1.0,7,-2662.0,-2664.0,4358.16,4358.16
2172836,132239,1.0,3,-413.0,-414.0,12731.49,12731.49
2085004,153817,1.0,9,-863.0,-883.0,40410.0,40410.0
2055860,122699,1.0,1,-1154.0,-1154.0,50861.79,50861.79
2826836,136964,0.0,27,-1927.0,-1927.0,232.515,232.515
1822764,107220,1.0,7,-1091.0,-1105.0,6403.905,6403.905
1004410,107692,1.0,4,-1622.0,-1635.0,1570.005,1570.005
1948482,139875,1.0,1,-1228.0,-1240.0,7660.44,7660.44
1985344,115976,0.0,13,-208.0,-201.0,9374.31,9374.31
1302054,138047,1.0,8,-2213.0,-2199.0,6059.88,6059.88
1396182,125906,1.0,7,-711.0,-720.0,40288.995,40288.995
1623220,193039,1.0,9,-444.0,-448.0,22469.535,22469.535
2444755,149589,0.0,14,-49.0,-49.0,1509.075,1509.075
1877568,153026,1.0,5,-188.0,-197.0,26001.765,26001.765
1540659,119376,0.0,16,-51.0,-51.0,197.775,197.775
2357078,141945,1.0,12,-1360.0,-1374.0,10659.465,10659.465
1868997,186771,1.0,7,-2703.0,-2706.0,16591.5,16591.5
2630814,140839,1.0,1,-2301.0,-2308.0,5934.825,5934.825
2166568,123004,0.0,5,-1204.0,-1202.0,6746.76,6746.76
2213573,186771,1.0,6,-663.0,-676.0,13477.5,13477.5
1027925,119376,1.0,5,-252.0,-263.0,7368.21,7368.21
1739757,151195,1.0,3,-2770.0,-2806.0,5351.265,5351.265
1263813,190186,1.0,6,-185.0,-209.0,2729.61,2729.61
1437206,172941,1.0,10,-421.0,-431.0,14364.495,14364.495
1623220,193039,1.0,5,-564.0,-569.0,22469.535,22469.535
1290037,137975,1.0,3,-973.0,-976.0,13131.0,13131.0
2085004,153817,1.0,14,-713.0,-747.0,40410.0,40410.0
2627094,121862,1.0,9,-688.0,-698.0,15900.84,15900.84
1577262,119376,1.0,23,-579.0,-587.0,25546.77,25546.77
2247057,151092,1.0,7,-142.0,-183.0,2740.005,2740.005
1368668,186771,2.0,11,-837.0,-843.0,24706.845,24706.845
2206309,193983,0.0,32,-22.0,-37.0,16472.79,16472.79
2611299,122699,1.0,5,-435.0,-435.0,113361.795,113361.795
1211194,189957,0.0,134,-203.0,-203.0,1.35,1.35
1378381,119376,0.0,62,-1562.0,-1562.0,18000.0,18000.0
1132956,151092,1.0,4,-2253.0,-2297.0,3604.41,3604.41
2356586,133645,2.0,1,-717.0,-721.0,17084.025,17084.025
1985344,115976,0.0,25,-82.0,-82.0,93.555,93.555
2105681,139884,1.0,12,-2223.0,-2230.0,10459.8,10459.8
2162172,119376,1.0,2,-757.0,-771.0,4914.45,4914.45
1901902,137975,0.0,12,-101.0,-101.0,2161.395,2161.395
1822764,107220,1.0,4,-1181.0,-1196.0,6403.905,6403.905
2189834,153817,2.0,4,-741.0,-747.0,332433.585,332433.585
1715591,158831,1.0,8,-2235.0,-2241.0,4255.335,4255.335
2831704,136740,1.0,2,-358.0,-381.0,11463.705,11463.705
2137918,169902,0.0,7,-113.0,-113.0,756.27,756.27
2357078,141945,1.0,22,-1060.0,-1066.0,10659.465,10659.465
1666294,188739,0.0,29,-15.0,-15.0,2187.9,2187.9
2765361,107692,1.0,12,-1173.0,-1245.0,3683.16,3683.16
2687373,186771,1.0,9,-1174.0,-1180.0,18854.73,18854.73
2764737,107692,1.0,8,-1659.0,-1691.0,7160.625,7160.625
1666294,188739,0.0,19,-107.0,-111.0,2322.675,2322.675
1244805,162336,1.0,6,-1972.0,-1976.0,5527.62,5527.62
2010411,169902,1.0,6,-1185.0,-1191.0,4644.765,4644.765
1719479,167493,1.0,11,-968.0,-965.0,3767.04,1155.06
2671074,119376,4.0,5,-170.0,-190.0,5266.755,5266.755
2253928,142216,1.0,2,-989.0,-1049.0,4447.755,4447.755
1919149,186771,1.0,11,-1788.0,-1798.0,5424.93,5424.93
2471653,178591,1.0,1,-2368.0,-2381.0,4519.08,4519.08
1679146,115926,1.0,3,-947.0,-971.0,17215.65,17215.65
1034602,169442,1.0,6,-913.0,-941.0,13449.555,13449.555
1263813,190186,1.0,12,-5.0,-28.0,2729.61,2729.61
1139362,192008,0.0,17,-306.0,-306.0,451.98,451.98
1462537,158926,1.0,10,-237.0,-274.0,14108.13,14108.13
2066220,193039,1.0,5,-1669.0,-1678.0,6612.705,6612.705
2560447,190969,1.0,3,-1733.0,-1763.0,12071.475,12071.475
2508268,192572,0.0,4,-220.0,-238.0,2250.0,2250.0
1877568,153026,1.0,2,-278.0,-281.0,26001.765,26001.765
1614226,141945,1.0,11,-185.0,-187.0,11084.265,11084.265
2541911,131568,1.0,3,-1743.0,-1759.0,14119.605,14119.605
2178977,167493,1.0,5,-2018.0,-2022.0,4795.2,4795.2
2085958,106381,1.0,9,-2328.0,-2307.0,15737.985,226.98
1111787,189957,2.0,4,-2044.0,-2059.0,27917.55,27917.55
1309375,151195,1.0,7,-387.0,-418.0,3353.31,3353.31
2610198,141945,0.0,25,-69.0,-69.0,670.995,670.995
2439989,190969,1.0,3,-1245.0,-1259.0,8055.18,8055.18
2804905,168666,0.0,36,-321.0,-323.0,14046.705,14046.705
1211194,189957,0.0,139,-50.0,-50.0,1.35,1.35
2773838,168658,2.0,13,-952.0,-970.0,115329.33,115329.33
1332006,101170,1.0,18,-451.0,-450.0,81875.88,81875.88
1309375,151195,1.0,8,-357.0,-360.0,3353.31,3353.31
2132714,181140,0.0,2,-115.0,-115.0,584.235,584.235
1693203,153817,1.0,6,-1249.0,-1380.0,9450.99,9450.99
1374096,186771,1.0,4,-67.0,-70.0,26161.56,26161.56
2014348,116751,0.0,32,-1926.0,-1938.0,9000.0,9000.0
1557088,107692,0.0,56,-103.0,-103.0,1614.825,1614.825
2546764,122699,1.0,3,-673.0,-675.0,66788.145,66788.145
1211194,189957,0.0,131,-293.0,-293.0,1.35,1.35
1705793,167859,1.0,5,-121.0,-152.0,5467.005,631.98
2509091,111657,3.0,14,-688.0,-688.0,18588.735,18588.735
2630814,140839,1.0,7,-2121.0,-2121.0,5934.825,5934.825
1139362,192008,0.0,8,-397.0,-397.0,68.04,68.04
1515330,192228,1.0,10,-93.0,-100.0,13682.16,13682.16
1593214,153817,0.0,22,-2785.0,-2798.0,10800.0,10800.0
1413194,121577,1.0,14,-630.0,-641.0,15488.325,15488.325
1614226,141945,1.0,7,-305.0,-311.0,11084.265,11084.265
2630814,140839,1.0,9,-2061.0,-2061.0,5934.825,5934.825
2579890,138047,1.0,10,-1647.0,-1678.0,4684.455,4213.53
1782797,176537,4.0,5,-289.0,-308.0,10271.79,10271.79
1629758,138085,1.0,3,-528.0,-560.0,15788.7,15788.7
1725956,109151,1.0,2,-1810.0,-1819.0,15736.275,15736.275
2253096,113529,0.0,13,-60.0,-79.0,591.48,591.48
1557088,107692,0.0,4,-893.0,-893.0,450.54,450.54
2466486,162235,0.0,11,-232.0,-232.0,0.18,0.18
1857039,117865,1.0,15,-76.0,-172.0,22831.875,22831.875
1761046,140839,1.0,5,-681.0,-688.0,10983.555,10983.555
1998369,186931,0.0,16,-377.0,-377.0,238.275,238.275
1440708,142491,1.0,11,-271.0,-279.0,17923.5,17923.5
1077202,137975,1.0,6,-2201.0,-2216.0,3948.885,3948.885
1207017,144623,0.0,23,-39.0,-46.0,7869.645,7869.645
1962044,104070,1.0,5,-295.0,-309.0,17562.915,17562.915
1437206,172941,1.0,6,-541.0,-554.0,14364.495,14364.495
1593214,153817,0.0,45,-2146.0,-2151.0,10800.0,10800.0
1391025,174165,1.0,2,-1630.0,-1634.0,19345.95,19345.95
1187983,121862,1.0,4,-25.0,-63.0,9983.025,9983.025
1211194,189957,0.0,24,-2364.0,-2368.0,3375.0,3375.0
1518379,191347,1.0,1,-178.0,-188.0,7763.715,7763.715
1719142,117925,0.0,23,-863.0,-863.0,407.43,407.43
1510539,151195,1.0,1,-108.0,-133.0,8923.5,8923.5
1445890,192008,1.0,5,-350.0,-350.0,6365.61,6365.61
1064658,112015,1.0,9,-380.0,-378.0,7195.05,405.45
1845901,162235,1.0,1,-1978.0,-1984.0,15742.8,15742.8
2199996,158926,1.0,8,-1334.0,-1340.0,11253.825,11253.825
1211194,189957,0.0,59,-1785.0,-1799.0,3375.0,225.0
1719142,117925,0.0,50,-43.0,-43.0,407.43,407.43
2603637,138047,0.0,10,-188.0,-189.0,19500.03,19500.03
1382074,106954,1.0,18,-584.0,-588.0,19318.5,19318.5
2085958,106381,1.0,8,-2358.0,-2371.0,15737.985,15511.005
2253928,142216,1.0,8,-809.0,-807.0,3721.95,3581.235
2270778,137695,1.0,17,-2213.0,-2216.0,7262.73,7262.73
1111787,189957,1.0,1,-2134.0,-2143.0,6272.1,6207.795
1997781,106954,1.0,7,-369.0,-377.0,34074.45,34074.45
1168916,165323,0.0,10,-346.0,-352.0,2280.33,2280.33
1857039,117865,1.0,14,-106.0,-197.0,22831.875,22831.875
1515330,192228,1.0,8,-153.0,-163.0,13682.16,13682.16
2610198,141945,0.0,4,-360.0,-373.0,5392.08,5392.08
2013954,125906,1.0,1,-249.0,-254.0,16980.21,16980.21
2509091,111657,3.0,15,-658.0,-665.0,18588.735,18588.735
2543389,168666,1.0,1,-183.0,-195.0,16488.54,16488.54
1513207,123004,1.0,1,-625.0,-626.0,98898.435,98898.435
1248732,167859,1.0,5,-1334.0,-1319.0,3131.82,3131.82
1396182,125906,1.0,6,-741.0,-750.0,40288.995,40288.995
1226591,141945,1.0,3,-1067.0,-1078.0,8560.62,8560.62
2172971,137975,1.0,7,-1899.0,-1915.0,15267.15,15267.15
1731071,123004,1.0,2,-1557.0,-1564.0,16594.74,16594.74
1938291,107220,2.0,6,-141.0,-144.0,163369.395,163369.395
2517481,133645,1.0,6,-921.0,-995.0,2426.715,2426.715
2541911,131568,1.0,7,-1623.0,-1631.0,14119.605,14119.605
1642197,186771,1.0,6,-306.0,-311.0,6060.06,6060.06
1593214,153817,0.0,39,-2327.0,-2340.0,10800.0,10800.0
1638765,162976,2.0,6,-193.0,-213.0,69540.615,69540.615
1905268,162864,1.0,10,-735.0,-736.0,10017.315,10017.315
2466486,162235,0.0,8,-268.0,-268.0,9.0,9.0
2238057,106954,1.0,7,-39.0,-43.0,16592.175,16592.175
1894913,155381,1.0,5,-1962.0,-1975.0,6804.36,6804.36
1748530,121577,1.0,16,-953.0,-976.0,12017.61,66.375
1207017,144623,0.0,12,-220.0,-220.0,107.46,107.46
2471653,178591,1.0,4,-2278.0,-2287.0,4519.08,4519.08
2508268,192572,0.0,23,-38.0,-52.0,4617.135,4617.135
1445890,192008,2.0,7,-290.0,-312.0,48885.39,55251.0
1445890,192008,1.0,7,-290.0,-312.0,6365.61,55251.0
1130506,167859,1.0,1,-1802.0,-1811.0,4137.39,4137.39
1513207,123004,1.0,11,-325.0,-314.0,98898.435,91390.005
1557088,107692,0.0,35,-407.0,-412.0,4670.1,4670.1
1985344,115976,0.0,5,-348.0,-348.0,8778.33,8778.33
2253096,113529,0.0,9,-171.0,-171.0,31.5,31.5
1623220,193039,1.0,7,-504.0,-506.0,22469.535,22469.535
1748530,121577,1.0,3,-1343.0,-1341.0,12017.61,11790.0
1059269,138047,1.0,17,-661.0,-674.0,7247.925,7247.925
2104804,137695,1.0,4,-2861.0,-2861.0,2492.64,2492.64
1259878,187997,0.0,31,-65.0,-65.0,135.0,135.0
2180419,193983,1.0,4,-1156.0,-1154.0,12214.8,11610.0
2809651,115976,1.0,1,-708.0,-728.0,7883.685,7883.685
1034602,169442,1.0,1,-1063.0,-1074.0,13449.555,13449.555
1168916,165323,0.0,8,-407.0,-408.0,2250.0,2250.0
2349976,118326,1.0,10,-687.0,-691.0,5554.35,5554.35
1298256,192228,1.0,2,-83.0,-100.0,16239.375,16239.375
2764413,167493,1.0,1,-1281.0,-1294.0,8475.84,8475.84
1283610,101170,1.0,8,-674.0,-684.0,60523.245,31.905
1557088,107692,0.0,49,-193.0,-201.0,3233.565,3233.565
1054678,168658,0.0,6,-970.0,-970.0,114132.645,114132.645
1577262,119376,1.0,7,-1059.0,-1072.0,25546.77,25546.77
2055860,122699,1.0,6,-1004.0,-999.0,50861.79,49146.48
1111787,189957,1.0,1,-2134.0,-2116.0,6272.1,64.305
1739757,151195,1.0,1,-2830.0,-2830.0,5351.265,5351.265
1378381,119376,0.0,15,-2856.0,-2870.0,5400.0,5400.0
1998369,186931,0.0,26,-194.0,-194.0,10491.3,10491.3
1998369,186931,0.0,23,-253.0,-253.0,640.08,640.08
1871815,138047,1.0,1,-1403.0,-1421.0,4486.995,4486.995
1064658,112015,1.0,2,-590.0,-619.0,7195.05,7195.05
1434109,101355,2.0,11,-589.0,-604.0,151518.06,151518.06
1211194,189957,0.0,111,-902.0,-902.0,1.35,1.35
2841465,196295,1.0,1,-144.0,-150.0,23660.325,23660.325
1388107,151195,2.0,4,-1651.0,-1718.0,11460.735,11460.735
1719479,167493,1.0,2,-1238.0,-1252.0,3767.04,3767.04
1283610,101170,1.0,7,-704.0,-705.0,60523.245,60523.245
1857039,117865,1.0,7,-316.0,-322.0,22831.875,22831.875
1800704,153817,1.0,4,-1483.0,-1500.0,7320.33,7320.33
1137690,193039,1.0,3,-2232.0,-2253.0,4265.595,4265.595
2478092,182767,1.0,12,-698.0,-720.0,10542.42,10542.42
1207017,144623,0.0,18,-135.0,-135.0,577.305,577.305
2261339,193039,1.0,16,-813.0,-818.0,6970.86,6970.86
1500013,106954,1.0,2,-2284.0,-2290.0,4792.32,4792.32
1748530,121577,1.0,9,-1163.0,-1191.0,12017.61,51.12
1986375,166626,1.0,3,-545.0,-546.0,13985.595,13985.595
1328618,106954,3.0,18,-264.0,-268.0,10956.915,10956.915
2184725,115976,4.0,10,-175.0,-189.0,14587.875,14587.875
2826836,136964,0.0,84,-254.0,-254.0,232.515,232.515
1163732,116751,1.0,14,-481.0,-482.0,16312.41,16312.41
1139362,192008,0.0,6,-401.0,-401.0,2266.605,2266.605
1382322,186771,1.0,6,-2317.0,-2319.0,16713.405,16713.405
1059006,180432,1.0,3,-279.0,-272.0,71031.78,33091.875
2605206,169442,1.0,5,-1359.0,-1360.0,6053.31,6053.31
2730539,115976,1.0,4,-730.0,-738.0,12247.425,12247.425
1378381,119376,0.0,70,-1303.0,-1316.0,5400.0,5400.0
