SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
404303,Cash loans,F,N,Y,0,252000.0,540000.0,29425.5,540000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.026392,-12714,-5182,-1364.0,-2986,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,Trade: type 7,,0.5535354682106923,0.6496203111237195,0.2268,0.0553,0.9811,,,0.08,0.069,0.3333,,0.1018,,0.0874,,0.0739,0.2311,0.0574,0.9811,,,0.0806,0.069,0.3333,,0.1042,,0.091,,0.0782,0.229,0.0553,0.9811,,,0.08,0.069,0.3333,,0.1036,,0.089,,0.0754,,block of flats,0.0848,"Stone, brick",No,0.0,0.0,0.0,0.0,-1578.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
406135,Cash loans,F,N,N,1,121500.0,202500.0,10336.5,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-13494,-3538,-1119.0,-5990,,1,1,1,1,0,0,Sales staff,3.0,3,3,SUNDAY,13,0,0,0,0,0,0,Self-employed,0.0513384508970335,0.5725672856379356,0.1237353221130787,0.0619,0.0561,0.9742,0.6464,0.0484,0.0,0.1034,0.1667,0.2083,0.2011,0.0504,0.053,0.0,0.0,0.063,0.0582,0.9742,0.6602,0.0488,0.0,0.1034,0.1667,0.2083,0.2057,0.0551,0.0552,0.0,0.0,0.0625,0.0561,0.9742,0.6511,0.0487,0.0,0.1034,0.1667,0.2083,0.2046,0.0513,0.0539,0.0,0.0,reg oper account,block of flats,0.0681,Panel,No,0.0,0.0,0.0,0.0,-230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
409607,Cash loans,M,Y,Y,0,247500.0,657000.0,29070.0,657000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-14367,-2504,-1995.0,-2015,2.0,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Trade: type 1,0.4778257800897464,0.6524724813845307,0.1986200451074864,0.2227,0.1728,0.9806,,,0.24,0.2069,0.3333,,,,0.2431,,0.0,0.2269,0.1793,0.9806,,,0.2417,0.2069,0.3333,,,,0.2533,,0.0,0.2248,0.1728,0.9806,,,0.24,0.2069,0.3333,,,,0.2475,,0.0,,block of flats,0.1912,Panel,No,1.0,1.0,1.0,1.0,-269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
409628,Cash loans,F,Y,N,0,90000.0,184500.0,8874.0,184500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.019101,-22219,365243,-5013.0,-4914,7.0,1,0,0,1,0,0,,1.0,2,2,SATURDAY,14,0,0,0,0,0,0,XNA,0.7385782430215135,0.6542504531515967,0.7295666907060153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
413172,Cash loans,F,N,Y,1,90000.0,149256.0,15799.5,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14385,-3115,-5279.0,-4650,,1,1,1,1,1,0,Security staff,3.0,3,3,FRIDAY,10,0,0,0,0,0,0,Government,0.4124807537720103,0.4554611800660087,0.0625244732919708,0.0619,0.0453,0.9806,,,0.0,0.0345,0.1667,,0.0115,,0.0183,,0.0,0.063,0.047,0.9806,,,0.0,0.0345,0.1667,,0.0117,,0.0191,,0.0,0.0625,0.0453,0.9806,,,0.0,0.0345,0.1667,,0.0117,,0.0186,,0.0,,specific housing,0.0383,"Stone, brick",No,1.0,0.0,1.0,0.0,-2229.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
413263,Cash loans,F,N,N,3,112500.0,135000.0,16020.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-11820,-1220,-2394.0,-2663,,1,1,1,1,0,0,Sales staff,5.0,1,1,WEDNESDAY,16,0,0,0,0,1,1,Self-employed,0.2841021042218389,0.6610691122216191,0.2301588968634147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
413280,Cash loans,M,Y,N,2,247500.0,900000.0,48825.0,900000.0,Family,Pensioner,Higher education,Married,House / apartment,0.035792,-15827,365243,-5982.0,-4415,5.0,1,0,0,1,0,0,,4.0,2,2,SATURDAY,18,0,0,0,0,0,0,XNA,,0.5263879158058204,0.4596904504249018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
418584,Cash loans,F,N,Y,0,135000.0,272520.0,16803.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-24262,365243,-9962.0,-4682,,1,0,0,1,0,1,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.5408250422616953,,0.6186,0.4487,0.9871,0.8232,0.2419,0.68,0.5862,0.3333,0.0417,0.3547,0.5043,0.6403,,0.044,0.6303,0.4657,0.9871,0.8301,0.2441,0.6848,0.5862,0.3333,0.0417,0.3628,0.551,0.6671,,0.0466,0.6245,0.4487,0.9871,0.8256,0.2434,0.68,0.5862,0.3333,0.0417,0.3609,0.5131,0.6518,,0.0449,org spec account,block of flats,0.6454,Panel,No,12.0,0.0,12.0,0.0,-1566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
420355,Cash loans,F,N,Y,0,67500.0,269982.0,26833.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-19981,-754,-2271.0,-3440,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.2231114449137796,0.7862666146611379,0.1031,0.0977,0.9767,0.6804,0.0276,0.0,0.1724,0.1667,0.2083,0.0306,0.0756,0.0733,0.0,0.0131,0.0945,0.1045,0.9767,0.6929,0.0054,0.0,0.2069,0.1667,0.2083,0.019,0.0826,0.0538,0.0,0.0,0.0937,0.0978,0.9767,0.6847,0.0117,0.0,0.2069,0.1667,0.2083,0.0199,0.077,0.0731,0.0,0.0032,reg oper account,block of flats,0.0574,Panel,No,0.0,0.0,0.0,0.0,-674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
420862,Cash loans,M,Y,Y,0,292500.0,286704.0,18319.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-12613,-3281,-6244.0,-4588,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,13,0,0,0,0,1,1,Trade: type 3,0.2189643990679028,0.5942740028444657,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1798.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
424266,Cash loans,F,N,Y,0,270000.0,848745.0,46174.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.020246,-19117,-3255,-9395.0,-2668,,1,1,0,1,0,0,Accountants,1.0,3,3,SATURDAY,9,0,0,0,0,1,1,Transport: type 4,0.5794495833605544,0.3676354764481156,0.1268975261602733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
425954,Cash loans,F,Y,Y,0,225000.0,666000.0,52749.0,666000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-13913,-1546,-6046.0,-672,4.0,1,1,0,1,0,1,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,1,1,Self-employed,,0.6674576469963713,0.0950703958413326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
428208,Cash loans,F,Y,Y,0,112500.0,112500.0,12114.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17696,-989,-902.0,-1217,10.0,1,1,0,1,0,0,Cooking staff,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Medicine,,0.1717683182859806,0.3016248916841194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
428850,Cash loans,F,N,N,0,225000.0,450000.0,18918.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11927,-1623,-4225.0,-4614,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,10,0,0,0,1,1,0,Trade: type 2,0.3345738272765637,0.6736938564525468,0.3556387169923543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
431750,Cash loans,F,N,Y,0,225000.0,962370.0,67108.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-22666,365243,-356.0,-4499,,1,0,0,1,0,1,,1.0,1,1,MONDAY,16,0,0,0,0,0,0,XNA,0.7102036062725092,0.6960849113950746,,0.0825,0.0667,0.9737,0.6396,0.1021,0.0,0.1379,0.1667,0.0417,0.0347,0.0672,0.07,0.0,0.0033,0.084,0.0692,0.9737,0.6537,0.103,0.0,0.1379,0.1667,0.0417,0.0355,0.0735,0.073,0.0,0.0035,0.0833,0.0667,0.9737,0.6444,0.1027,0.0,0.1379,0.1667,0.0417,0.0353,0.0684,0.0713,0.0,0.0034,reg oper account,block of flats,0.0558,Panel,No,1.0,0.0,1.0,0.0,-1189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
432473,Cash loans,F,Y,Y,0,157500.0,625680.0,20182.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-13827,-1526,-7957.0,-3938,2.0,1,1,0,1,0,0,Sales staff,2.0,1,1,TUESDAY,16,0,0,0,0,0,0,Trade: type 3,,0.4159235487971998,0.1664055461839363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
438258,Cash loans,M,Y,N,0,270000.0,225000.0,23625.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-13831,-626,-3655.0,-4549,14.0,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.2685165786991297,0.6754132910917112,0.2227,0.114,0.9801,0.728,,0.24,0.2069,0.3333,0.0417,0.0672,,0.2243,,0.0,0.2269,0.1183,0.9801,0.7387,,0.2417,0.2069,0.3333,0.0417,0.0687,,0.2336,,0.0,0.2248,0.114,0.9801,0.7316,,0.24,0.2069,0.3333,0.0417,0.0683,,0.2283,,0.0,,block of flats,0.1845,Panel,No,4.0,0.0,4.0,0.0,-2423.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
442331,Cash loans,F,N,Y,0,103500.0,346968.0,22302.0,274500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-20823,-2797,-634.0,-4312,,1,1,0,1,0,0,Security staff,1.0,3,3,MONDAY,6,0,0,0,0,0,0,Kindergarten,,0.3398118450351125,0.22009464485041,0.1969,0.0827,0.9846,0.7892,0.0237,0.04,0.0517,0.25,0.2917,0.1024,0.1593,0.0821,0.0058,0.0048,0.0483,0.0564,0.9821,0.7648,0.0044,0.0,0.0345,0.1667,0.2083,0.004,0.0413,0.0449,0.0039,0.0025,0.1988,0.0827,0.9846,0.792,0.0238,0.04,0.0517,0.25,0.2917,0.1042,0.162,0.0836,0.0058,0.0049,reg oper account,block of flats,0.0339,Block,No,1.0,1.0,1.0,1.0,-151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0
446472,Cash loans,F,N,Y,2,157500.0,501390.0,39744.0,409500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14986,-1331,-3940.0,-2110,,1,1,0,1,1,0,Sales staff,4.0,3,3,SUNDAY,9,0,0,0,0,0,0,Other,0.4085170822895969,0.4745972425744044,0.0963186927645401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0.0,1.0,0.0,-465.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
446647,Cash loans,F,N,Y,0,225000.0,208512.0,19251.0,180000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00823,-20320,-7229,-7938.0,-3774,,1,1,0,1,0,1,,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Other,0.7470165094757867,0.2671828978364407,0.3539876078507373,0.1196,0.0945,0.9801,0.728,0.0442,0.0,0.2759,0.1667,0.2083,0.0693,0.0967,0.1093,0.0039,0.006,0.1218,0.0981,0.9801,0.7387,0.0446,0.0,0.2759,0.1667,0.2083,0.0709,0.1056,0.1139,0.0039,0.0064,0.1207,0.0945,0.9801,0.7316,0.0444,0.0,0.2759,0.1667,0.2083,0.0705,0.0983,0.1113,0.0039,0.0062,reg oper account,block of flats,0.1114,"Stone, brick",No,0.0,0.0,0.0,0.0,-2240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
446944,Cash loans,M,Y,Y,0,315000.0,1096020.0,52857.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-14163,-3329,-7344.0,-4333,27.0,1,1,0,1,0,0,,2.0,1,1,WEDNESDAY,18,0,1,1,0,0,0,Industry: type 9,,0.5722354451190226,0.5226973172821112,0.0629,0.0676,0.9826,0.762,0.0325,0.0,0.1379,0.1667,0.2083,0.0141,0.0513,0.0643,0.0,0.0,0.0641,0.0702,0.9826,0.7713,0.0328,0.0,0.1379,0.1667,0.2083,0.0145,0.056,0.067,0.0,0.0,0.0635,0.0676,0.9826,0.7652,0.0327,0.0,0.1379,0.1667,0.2083,0.0144,0.0522,0.0655,0.0,0.0,reg oper account,block of flats,0.0683,Panel,No,0.0,0.0,0.0,0.0,-1751.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
451472,Cash loans,F,N,Y,2,135000.0,450000.0,23107.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13852,-2598,-1243.0,-4548,,1,1,1,1,1,0,Sales staff,4.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Trade: type 7,0.3774274344795029,0.650720069575659,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-2993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
453040,Cash loans,M,N,Y,0,135000.0,477000.0,38376.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.018209,-14618,-2216,-1181.0,-3008,,1,1,0,1,0,1,Managers,1.0,3,3,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.322116218798084,0.5866171400119664,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455438,Cash loans,F,N,Y,0,202500.0,139306.5,14764.5,126000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-23701,365243,-9788.0,-4221,,1,0,0,1,1,1,,2.0,1,1,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.7654828583067079,0.2032521136204725,0.1216,0.0673,0.9866,0.8164,,0.16,0.069,0.4583,,0.0296,,0.1464,,0.0,0.1239,0.0698,0.9866,0.8236,,0.1611,0.069,0.4583,,0.0303,,0.1525,,0.0,0.1228,0.0673,0.9866,0.8189,,0.16,0.069,0.4583,,0.0301,,0.149,,0.0,,block of flats,0.1185,Panel,No,2.0,0.0,2.0,0.0,-961.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
