SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2056480,418380,-34,18.0,17.0,Active,0,0
1557381,212015,-54,16.0,8.0,Active,0,0
1388107,151195,-47,18.0,7.0,Active,0,0
1344033,248232,-39,18.0,14.0,Active,0,0
1265634,446647,-48,10.0,6.0,Active,0,0
1211577,317781,-46,4.0,2.0,Active,0,0
2347776,409607,-3,10.0,4.0,Active,0,0
1251504,258233,-6,10.0,10.0,Active,0,0
2837338,432473,-24,12.0,11.0,Active,0,0
2383664,421401,-53,18.0,10.0,Active,0,0
2642971,374777,-18,36.0,20.0,Active,0,0
1586491,441561,-17,30.0,7.0,Active,0,0
2765361,107692,-47,24.0,20.0,Active,0,0
1984809,406135,-46,24.0,11.0,Active,0,0
2558834,211287,-35,12.0,8.0,Active,0,0
2803665,316974,-27,12.0,3.0,Active,0,0
2307011,347689,-34,24.0,14.0,Active,0,0
1485033,139875,-32,24.0,24.0,Active,0,0
1621228,376613,-71,12.0,6.0,Active,0,0
2465166,365131,-28,48.0,37.0,Active,0,0
1461289,421401,-14,36.0,32.0,Active,0,0
1593513,152209,-8,12.0,7.0,Active,0,0
2396919,292925,-14,30.0,16.0,Active,0,0
1359458,352136,-47,12.0,8.0,Active,0,0
2320154,389828,-47,12.0,5.0,Active,0,0
2750695,249855,-22,12.0,11.0,Active,0,0
2396919,292925,-3,30.0,5.0,Active,0,0
1091846,386100,-23,18.0,14.0,Active,0,0
1074591,418584,-13,24.0,21.0,Active,0,0
2060227,225805,-19,3.0,0.0,Completed,0,0
1970021,442331,-14,30.0,10.0,Active,0,0
2105651,407521,-26,12.0,11.0,Active,0,0
2690977,123004,-29,18.0,13.0,Active,0,0
1974154,268461,-19,12.0,11.0,Active,0,0
1989444,367025,-29,60.0,39.0,Active,0,0
2696953,200810,-13,30.0,21.0,Active,0,0
1847093,433143,-11,24.0,14.0,Active,0,0
1633864,374777,-19,48.0,43.0,Active,0,0
1989301,425794,-19,10.0,9.0,Active,0,0
1244036,204604,-26,48.0,43.0,Active,0,0
2077135,278649,-20,24.0,14.0,Active,0,0
1794399,346569,-40,12.0,7.0,Active,0,0
2564670,446647,-14,24.0,24.0,Active,0,0
1176644,399880,-11,36.0,29.0,Active,0,0
2762540,365131,-25,48.0,37.0,Active,0,0
2696953,200810,-3,30.0,10.0,Active,0,0
1682794,266022,-18,36.0,32.0,Active,0,0
1258173,433143,-3,24.0,13.0,Active,0,0
1989444,367025,-26,60.0,36.0,Active,0,0
1970021,442331,-18,30.0,14.0,Active,0,0
1130979,202645,-18,24.0,23.0,Active,0,0
2652358,317781,-94,4.0,0.0,Active,0,0
1130979,202645,-12,24.0,17.0,Active,0,0
2727799,301840,-9,2.0,0.0,Completed,0,0
1970021,442331,-29,30.0,26.0,Active,0,0
2064563,190186,-40,12.0,8.0,Active,0,0
1430848,309953,-19,6.0,2.0,Active,0,0
1839733,273953,-23,12.0,11.0,Active,0,0
1847093,433143,-20,24.0,23.0,Active,0,0
2113556,296696,-2,36.0,12.0,Active,0,0
1686193,393279,-49,24.0,17.0,Active,0,0
1413194,121577,-17,36.0,19.0,Active,0,0
1535269,189957,-94,5.0,1.0,Active,0,0
1421738,413263,-74,12.0,4.0,Active,0,0
1136355,446552,-68,12.0,8.0,Active,0,0
1302392,292925,-29,12.0,5.0,Active,0,0
2507822,386100,-8,36.0,24.0,Active,0,0
2113556,296696,-20,36.0,30.0,Active,0,0
1669093,174165,-11,24.0,21.0,Active,0,0
1920289,191885,-18,24.0,9.0,Active,0,0
1899428,396103,-72,10.0,5.0,Active,0,0
2542844,427329,-66,18.0,11.0,Active,0,0
2371783,214023,-64,12.0,5.0,Active,1,1
1592522,206498,-21,12.0,11.0,Active,0,0
1077202,137975,-70,18.0,10.0,Active,0,0
1891554,296190,-66,8.0,4.0,Active,0,0
2329420,446472,-4,18.0,7.0,Active,0,0
2467134,439012,-95,10.0,3.0,Active,0,0
1290037,137975,-10,36.0,11.0,Active,0,0
1577262,119376,-13,29.0,0.0,Completed,0,0
1921996,273521,-65,10.0,2.0,Active,0,0
2762540,365131,-28,48.0,40.0,Active,0,0
1418466,404303,-34,24.0,22.0,Active,0,0
2045946,272348,-23,24.0,21.0,Active,0,0
2307011,347689,-43,24.0,23.0,Active,0,0
2574667,396653,-44,24.0,23.0,Active,0,0
1846283,364286,-44,10.0,8.0,Active,0,0
1034602,169442,-28,24.0,16.0,Active,0,0
1621228,376613,-66,12.0,1.0,Active,0,0
2803665,316974,-28,12.0,5.0,Active,0,0
1397877,325992,-35,24.0,16.0,Active,0,0
1693203,153817,-47,9.0,9.0,Active,0,0
1266798,360485,-54,5.0,1.0,Active,0,0
2353487,396103,-3,12.0,6.0,Active,0,0
2227719,213408,-38,24.0,16.0,Active,0,0
1103340,391417,-45,5.0,4.0,Active,0,0
1897988,309953,-39,24.0,14.0,Active,0,0
2349976,118326,-28,24.0,20.0,Active,0,0
1243109,224206,-29,48.0,47.0,Active,0,0
1787769,355691,-25,24.0,24.0,Active,0,0
1621228,376613,-70,12.0,5.0,Active,0,0
1787769,355691,-16,24.0,15.0,Active,0,0
1515076,376289,-3,42.0,8.0,Active,0,0
1437313,153817,-13,36.0,26.0,Active,0,0
2707048,296696,-26,4.0,0.0,Completed,0,0
1461379,268668,-16,60.0,55.0,Active,0,0
2609885,386100,-15,5.0,0.0,Completed,0,0
1666839,369377,-68,6.0,2.0,Active,0,0
1938291,107220,-5,24.0,19.0,Active,0,0
1092469,357915,-21,36.0,35.0,Active,0,0
1573997,106381,-15,18.0,7.0,Active,0,0
1183113,453950,-66,10.0,7.0,Active,0,0
2294190,405086,-2,60.0,51.0,Active,0,0
2726050,446647,-85,24.0,15.0,Active,0,0
2299402,367025,-51,10.0,4.0,Active,0,0
2645399,405576,-96,8.0,1.0,Active,0,0
1230389,345916,-30,12.0,10.0,Active,0,0
2313644,224206,-21,24.0,22.0,Active,0,0
1719758,399880,-65,10.0,3.0,Active,10,10
1436139,242528,-13,24.0,15.0,Active,0,0
2437675,322509,-8,36.0,27.0,Active,0,0
2142009,155381,-76,8.0,0.0,Completed,0,0
2029586,431750,-18,18.0,7.0,Active,0,0
1586491,441561,-11,30.0,0.0,Active,0,0
1528854,325859,-20,6.0,0.0,Active,0,0
2059981,153817,-50,12.0,6.0,Active,0,0
1162484,117925,-50,6.0,2.0,Active,0,0
1623220,193039,-9,24.0,9.0,Active,0,0
1058566,225805,-26,24.0,22.0,Active,0,0
1714919,162438,-20,24.0,21.0,Active,0,0
2462482,245916,-24,48.0,47.0,Active,0,0
1698624,364286,-15,48.0,34.0,Active,0,0
1623220,193039,-15,24.0,15.0,Active,0,0
2509091,111657,-28,24.0,15.0,Active,0,0
1194917,249855,-13,12.0,2.0,Active,0,0
2436676,377516,-12,12.0,10.0,Active,0,0
2436676,377516,-6,12.0,4.0,Active,0,0
2552231,249336,-74,10.0,2.0,Active,0,0
1573997,106381,-18,18.0,10.0,Active,0,0
2765029,362833,-3,12.0,12.0,Active,0,0
2696953,200810,-2,30.0,9.0,Active,0,0
2690977,123004,-30,18.0,14.0,Active,0,0
1974154,268461,-20,12.0,12.0,Active,0,0
1970021,442331,-20,30.0,16.0,Active,0,0
2809304,249297,-1,36.0,25.0,Active,0,0
1436043,360485,-22,6.0,1.0,Active,0,0
2393216,246002,-81,12.0,7.0,Active,0,0
2087675,224914,-12,6.0,4.0,Active,0,0
1849081,329957,-11,60.0,52.0,Active,0,0
2137928,269561,-24,36.0,29.0,Active,0,0
2007079,352914,-76,7.0,3.0,Active,0,0
1418346,427329,-42,24.0,15.0,Active,0,0
1413194,121577,-26,36.0,28.0,Active,0,0
1111665,333281,-8,24.0,21.0,Active,0,0
1397877,325992,-34,24.0,15.0,Active,0,0
1464599,394761,-20,10.0,3.0,Active,0,0
1556299,326145,-47,4.0,4.0,Signed,0,0
1132381,386299,-60,10.0,7.0,Active,0,0
2026945,266022,-44,6.0,6.0,Active,0,0
1989900,266022,-34,3.0,0.0,Completed,0,0
2574667,396653,-36,24.0,15.0,Active,0,0
1665667,347271,-19,10.0,7.0,Active,0,0
2307011,347689,-35,24.0,15.0,Active,0,0
1306454,119724,-17,12.0,12.0,Active,0,0
2305396,437449,-29,18.0,8.0,Active,0,0
1332066,424814,-11,6.0,2.0,Active,0,0
2507822,386100,-20,36.0,36.0,Active,0,0
2144496,279543,-20,1.0,0.0,Active,0,0
2399190,273521,-33,6.0,3.0,Active,0,0
2641127,153402,-12,6.0,4.0,Active,0,0
1226248,309953,-8,6.0,6.0,Active,0,0
2354654,424266,-5,24.0,4.0,Active,0,0
1132042,118326,-5,61.0,51.0,Active,0,0
1017343,204604,-16,24.0,16.0,Active,0,0
1017343,204604,-3,24.0,3.0,Active,0,0
1931106,439012,-19,60.0,58.0,Active,0,0
1812118,261855,-23,12.0,10.0,Active,0,0
1437313,153817,-19,36.0,32.0,Active,0,0
1866382,202645,-29,12.0,11.0,Active,0,0
1128107,202074,-19,24.0,19.0,Active,0,0
1414923,299824,-73,8.0,1.0,Active,0,0
2790388,396103,-27,12.0,11.0,Active,0,0
1853919,301840,-11,36.0,30.0,Active,0,0
1329703,352136,-11,60.0,44.0,Active,0,0
2238057,106954,-8,18.0,18.0,Active,0,0
1515076,376289,-17,42.0,22.0,Active,0,0
1259599,258127,-83,8.0,2.0,Active,12,0
1812118,261855,-15,12.0,2.0,Active,0,0
2609885,386100,-16,5.0,0.0,Active,0,0
1573997,106381,-25,18.0,17.0,Active,0,0
1091846,386100,-11,18.0,2.0,Active,0,0
1997781,106954,-10,24.0,15.0,Active,0,0
1621228,376613,-74,12.0,9.0,Active,0,0
2087675,224914,-9,6.0,1.0,Active,0,0
1155150,283110,-4,36.0,36.0,Active,0,0
2465166,365131,-30,48.0,39.0,Active,0,0
1461289,421401,-9,36.0,27.0,Active,0,0
1436043,360485,-20,6.0,0.0,Completed,0,0
2772701,455438,-31,12.0,11.0,Active,0,0
2085004,153817,-14,48.0,24.0,Active,0,0
2445614,418380,-19,24.0,20.0,Active,0,0
1436139,242528,-19,24.0,21.0,Active,0,0
1765769,292925,-51,10.0,7.0,Active,0,0
2003229,101170,-44,6.0,0.0,Active,0,0
2085004,153817,-26,48.0,37.0,Active,0,0
1111173,405576,-21,18.0,16.0,Active,0,0
2541360,443198,-6,10.0,0.0,Completed,0,0
1283610,101170,-11,24.0,5.0,Active,0,0
1920289,191885,-15,24.0,6.0,Active,0,0
1331344,168666,-9,60.0,53.0,Active,0,0
2198796,286181,-40,8.0,6.0,Active,0,0
1812118,261855,-12,12.0,0.0,Completed,0,0
1937119,224772,-3,36.0,19.0,Active,0,0
1515076,376289,-26,42.0,31.0,Active,0,0
2294190,405086,-1,60.0,50.0,Active,0,0
1937119,224772,-11,36.0,27.0,Active,0,0
1714919,162438,-18,24.0,19.0,Active,0,0
1970147,340584,-3,12.0,6.0,Active,0,0
1266952,251750,-13,24.0,11.0,Active,0,0
2462482,245916,-4,48.0,26.0,Active,0,0
1698624,364286,-7,48.0,25.0,Active,0,0
2717230,333281,-7,24.0,7.0,Active,0,0
1835477,268461,-87,6.0,2.0,Active,0,0
1752669,244670,-22,12.0,10.0,Active,0,0
2741592,230179,-29,24.0,20.0,Active,0,0
1294714,225805,-4,19.0,10.0,Active,0,0
2565908,350554,-45,7.0,3.0,Active,7,7
2630814,140839,-68,10.0,1.0,Active,0,0
1761046,140839,-24,18.0,15.0,Active,0,0
1037424,193983,-14,48.0,24.0,Active,0,0
1067615,141945,-20,2.0,0.0,Completed,0,0
1562748,386100,-46,8.0,1.0,Active,0,0
1989444,367025,-17,60.0,27.0,Active,0,0
2527699,137544,-22,30.0,29.0,Active,0,0
2696953,200810,-21,30.0,29.0,Active,0,0
1970021,442331,-17,30.0,13.0,Active,0,0
2399712,367315,-25,24.0,23.0,Active,0,0
1405687,249855,-36,18.0,5.0,Active,0,0
1495730,399789,-55,10.0,0.0,Active,0,0
2769205,111056,-15,24.0,19.0,Active,0,0
1577262,119376,-41,42.0,42.0,Active,0,0
1987642,386299,-47,18.0,18.0,Active,0,0
2050151,249772,-15,12.0,6.0,Active,0,0
2481864,364286,-42,48.0,46.0,Active,0,0
1418346,427329,-35,24.0,7.0,Active,0,0
2356586,133645,-25,6.0,6.0,Active,0,0
2269574,299824,-32,6.0,2.0,Active,0,0
2085004,153817,-17,48.0,27.0,Active,0,0
2130558,204604,-9,36.0,33.0,Active,0,0
2425699,153817,-41,2.0,0.0,Completed,0,0
1715591,158831,-74,12.0,4.0,Active,0,0
1081415,386993,-70,16.0,13.0,Active,0,0
1081115,278649,-15,36.0,19.0,Active,0,0
1081115,278649,-17,36.0,21.0,Active,0,0
2397648,266022,-84,10.0,1.0,Active,0,0
1382074,106954,-8,30.0,1.0,Active,0,0
2157726,402864,-5,18.0,0.0,Completed,0,0
2080494,424266,-83,10.0,3.0,Active,0,0
1687883,418380,-7,48.0,36.0,Active,0,0
1311858,290945,-26,24.0,14.0,Active,0,0
2029586,431750,-16,18.0,5.0,Active,0,0
2642971,374777,-16,36.0,18.0,Active,0,0
1311858,290945,-16,23.0,3.0,Active,0,0
2807261,296190,-7,12.0,0.0,Completed,0,0
1370512,454280,-12,42.0,22.0,Active,0,0
2507822,386100,-14,36.0,30.0,Active,0,0
1251253,352914,-67,11.0,5.0,Active,0,0
1239598,372189,-5,18.0,17.0,Active,0,0
2717230,333281,-9,24.0,9.0,Active,0,0
2526358,225805,-50,12.0,9.0,Active,0,0
2322336,227054,-50,10.0,7.0,Active,0,0
2705928,412837,-12,6.0,1.0,Active,0,0
2686990,154031,-57,7.0,3.0,Active,0,0
2180419,193983,-42,6.0,6.0,Active,0,0
2130558,204604,-3,36.0,27.0,Active,0,0
2357078,141945,-47,24.0,15.0,Active,0,0
2104637,420355,-18,18.0,14.0,Active,0,0
1749774,174038,-64,9.0,4.0,Active,0,0
1331344,168666,-10,60.0,54.0,Active,0,0
2580558,418380,-24,48.0,43.0,Active,0,0
1258173,433143,-7,24.0,17.0,Active,0,0
2580558,418380,-19,48.0,38.0,Active,0,0
1130979,202645,-16,24.0,21.0,Active,0,0
2580558,418380,-14,48.0,33.0,Active,0,0
2300915,397090,-15,24.0,22.0,Active,0,0
1730696,438081,-80,10.0,9.0,Active,0,0
1031940,364083,-68,12.0,7.0,Active,0,0
2669771,404486,-22,7.0,0.0,Active,0,0
1847093,433143,-7,24.0,10.0,Active,0,0
1989444,367025,-27,60.0,37.0,Active,0,0
1311858,290945,-14,23.0,1.0,Active,0,0
1685713,258127,-82,7.0,4.0,Active,0,0
2498645,453950,-44,6.0,0.0,Completed,0,0
2009372,365131,-15,60.0,50.0,Active,0,0
1952635,313082,-15,24.0,24.0,Active,0,0
1384981,442331,-16,30.0,19.0,Active,0,0
1163732,116751,-7,24.0,1.0,Active,0,0
1931106,439012,-9,60.0,48.0,Active,0,0
1084004,352136,-73,24.0,18.0,Active,0,0
1163732,116751,-23,24.0,17.0,Active,0,0
1091846,386100,-16,18.0,7.0,Active,0,0
2014607,301840,-18,12.0,8.0,Active,0,0
2259818,278649,-22,12.0,7.0,Active,0,0
2157726,402864,-21,18.0,16.0,Active,0,0
1687883,418380,-14,48.0,43.0,Active,0,0
1586491,441561,-29,30.0,19.0,Active,0,0
1311858,290945,-30,24.0,18.0,Active,0,0
1568085,328522,-94,10.0,1.0,Active,0,0
1648678,248232,-93,7.0,3.0,Active,0,0
1277582,222994,-25,36.0,36.0,Active,0,0
1185580,204604,-45,12.0,9.0,Active,0,0
1790962,253834,-3,16.0,15.0,Active,0,0
1824624,253834,-3,12.0,11.0,Active,0,0
1255182,326674,-3,6.0,6.0,Active,0,0
2583665,189957,-40,7.0,0.0,Completed,0,0
1330200,453950,-9,6.0,4.0,Active,0,0
1986375,166626,-17,12.0,8.0,Active,0,0
1940344,110184,-32,12.0,12.0,Active,0,0
1163732,116751,-12,24.0,6.0,Active,0,0
2193385,224914,-9,24.0,23.0,Active,0,0
1017343,204604,-2,22.0,0.0,Completed,0,0
1163732,116751,-6,24.0,0.0,Completed,0,0
1309293,231134,-4,36.0,28.0,Active,0,0
1938308,419475,-10,48.0,47.0,Active,0,0
2500656,309953,-42,12.0,10.0,Active,0,0
2059981,153817,-51,12.0,7.0,Active,0,0
1039512,375853,-52,6.0,2.0,Active,0,0
1251253,352914,-69,11.0,8.0,Active,0,0
1698624,364286,-17,48.0,36.0,Active,0,0
2048764,203039,-13,6.0,0.0,Completed,0,0
2698298,363123,-78,12.0,7.0,Active,8,0
2716805,193039,-42,18.0,16.0,Active,0,0
1421909,225805,-47,24.0,22.0,Active,0,0
1155383,309180,-24,24.0,21.0,Active,0,0
1989444,367025,-31,60.0,41.0,Active,0,0
2669771,404486,-21,7.0,0.0,Completed,0,0
1633864,374777,-16,48.0,40.0,Active,0,0
1970021,442331,-22,30.0,18.0,Active,0,0
1847093,433143,-8,24.0,11.0,Active,0,0
2762540,365131,-30,48.0,42.0,Active,0,0
2821110,404486,-12,24.0,24.0,Active,0,0
1513207,123004,-22,12.0,12.0,Active,0,0
2541360,443198,-16,12.0,12.0,Active,0,0
1920289,191885,-28,24.0,19.0,Active,0,0
1374361,349517,-21,24.0,22.0,Active,0,0
2371504,210555,-17,24.0,6.0,Active,0,0
1669093,174165,-14,24.0,24.0,Active,0,0
2536544,377516,-88,6.0,5.0,Active,0,0
2706666,413263,-12,12.0,12.0,Active,0,0
1644651,348209,-41,6.0,4.0,Active,0,0
1789723,391417,-8,18.0,14.0,Active,0,0
1086205,398515,-9,10.0,10.0,Active,0,0
1574625,261573,-3,36.0,36.0,Active,0,0
2465166,365131,-17,48.0,26.0,Active,0,0
1331556,254970,-15,18.0,0.0,Completed,0,0
1787769,355691,-14,24.0,13.0,Active,0,0
1849081,329957,-17,60.0,58.0,Active,0,0
1397877,325992,-41,24.0,22.0,Active,0,0
1697778,347689,-17,4.0,0.0,Completed,0,0
2313148,392270,-11,7.0,1.0,Active,0,0
1244036,204604,-9,48.0,26.0,Active,0,0
2597413,111146,-17,6.0,0.0,Active,0,0
2013954,125906,-8,36.0,35.0,Active,0,0
2354654,424266,-22,24.0,21.0,Active,0,0
2454118,180432,-78,5.0,4.0,Active,0,0
1373676,269561,-71,5.0,1.0,Active,0,0
1431705,106381,-81,6.0,2.0,Active,0,0
2601765,119376,-52,20.0,19.0,Active,0,0
2313148,392270,-15,12.0,10.0,Active,0,0
2479478,296190,-8,48.0,27.0,Active,0,0
1041766,446944,-85,4.0,2.0,Active,0,0
1244036,204604,-29,48.0,47.0,Active,0,0
1026186,107220,-76,12.0,11.0,Active,0,0
2240939,212015,-13,36.0,33.0,Active,0,0
2449618,266022,-77,12.0,8.0,Active,0,0
2130558,204604,-11,36.0,35.0,Active,5,5
2726050,446647,-84,24.0,14.0,Active,28,0
1963994,348194,-24,14.0,11.0,Active,0,0
1396182,125906,-26,18.0,14.0,Active,0,0
1358982,301840,-68,6.0,2.0,Active,0,0
1035709,212015,-76,10.0,5.0,Active,4,4
2258630,212062,-24,10.0,9.0,Active,0,0
2056251,299824,-20,10.0,6.0,Active,0,0
1894913,155381,-65,18.0,14.0,Active,0,0
1898536,421401,-71,8.0,6.0,Active,0,0
2077138,278649,-22,3.0,0.0,Completed,0,0
1586491,441561,-25,30.0,15.0,Active,0,0
1761417,301840,-43,6.0,1.0,Active,0,0
2080695,389828,-73,12.0,5.0,Active,0,0
1035709,212015,-71,10.0,0.0,Active,0,0
1461379,268668,-6,60.0,45.0,Active,0,0
1617210,206794,-9,48.0,32.0,Active,0,0
2238057,106954,-6,18.0,16.0,Active,0,0
1373027,139875,-10,30.0,30.0,Active,0,0
1324184,268668,-22,10.0,7.0,Active,0,0
2821110,404486,-10,24.0,22.0,Active,0,0
2541360,443198,-7,12.0,3.0,Active,0,0
2094407,401198,-7,18.0,16.0,Active,0,0
1086524,224206,-32,30.0,24.0,Active,0,0
2144496,279543,-21,36.0,36.0,Active,0,0
1897988,309953,-42,24.0,17.0,Active,0,0
2700995,200710,-83,6.0,1.0,Active,0,0
1686193,393279,-51,24.0,19.0,Active,0,0
1136355,446552,-70,12.0,10.0,Active,0,0
1207618,449198,-14,36.0,33.0,Active,0,0
2507822,386100,-10,36.0,26.0,Active,0,0
1001015,245916,-13,60.0,42.0,Active,0,0
1413194,121577,-13,36.0,15.0,Active,0,0
1111665,333281,-10,24.0,23.0,Active,0,0
1932199,262021,-15,24.0,19.0,Active,0,0
1370512,454280,-14,42.0,24.0,Active,0,0
1059269,138047,-13,36.0,11.0,Active,0,0
1899428,396103,-75,10.0,8.0,Active,0,0
1306180,328522,-22,36.0,21.0,Active,0,0
2597413,111146,-21,6.0,0.0,Active,0,0
1485033,139875,-21,24.0,13.0,Active,0,0
2313148,392270,-16,12.0,11.0,Active,0,0
1434606,454616,-18,30.0,20.0,Active,0,0
1593513,152209,-11,12.0,10.0,Active,0,0
1309293,231134,-5,36.0,29.0,Active,0,0
1635744,384863,-5,48.0,46.0,Active,0,0
1130979,202645,-6,24.0,11.0,Active,0,0
2275797,393625,-6,36.0,26.0,Active,0,0
2070464,332041,-96,9.0,7.0,Active,0,0
1847093,433143,-10,24.0,13.0,Active,0,0
2198766,372968,-74,10.0,0.0,Active,0,0
2527699,137544,-19,30.0,25.0,Active,0,0
2769205,111056,-17,24.0,21.0,Active,0,0
2110128,204604,-94,4.0,3.0,Active,0,0
1744742,201263,-25,10.0,9.0,Active,0,0
2152804,186771,-41,24.0,7.0,Active,0,0
1000740,230179,-5,6.0,4.0,Active,0,0
1566510,327699,-11,6.0,1.0,Active,0,0
1416704,213647,-16,12.0,11.0,Active,0,0
1311777,193039,-49,9.0,5.0,Active,0,0
1324184,268668,-24,10.0,9.0,Active,0,0
2028444,453950,-26,6.0,0.0,Completed,0,0
1671575,391417,-79,10.0,4.0,Active,0,0
1374361,349517,-17,24.0,18.0,Active,0,0
1938354,296190,-75,6.0,4.0,Active,0,0
2538454,209645,-27,18.0,18.0,Signed,0,0
1686193,393279,-45,24.0,12.0,Active,0,0
1790962,253834,-2,16.0,14.0,Active,0,0
1897988,309953,-36,24.0,11.0,Active,0,0
1897988,309953,-46,24.0,21.0,Active,0,0
1306180,328522,-32,36.0,31.0,Active,2,2
2332493,418584,-47,12.0,8.0,Active,0,0
1337130,364083,-33,36.0,19.0,Active,0,0
2104476,261855,-41,24.0,17.0,Active,0,0
1337130,364083,-40,36.0,26.0,Active,0,0
1606992,192008,-25,12.0,11.0,Active,0,0
2450840,248232,-45,9.0,6.0,Active,0,0
2227719,213408,-35,24.0,13.0,Active,0,0
2009372,365131,-6,60.0,41.0,Active,0,0
1938308,419475,-6,4.0,0.0,Completed,0,0
2821110,404486,-9,24.0,21.0,Active,0,0
1464188,347689,-22,12.0,10.0,Active,0,0
1111787,189957,-68,4.0,1.0,Active,0,0
2751292,409607,-31,48.0,41.0,Active,0,0
2037790,232575,-20,60.0,53.0,Active,0,0
1562748,386100,-45,7.0,0.0,Completed,0,0
1037424,193983,-21,48.0,31.0,Active,0,0
2630814,140839,-69,10.0,2.0,Active,0,0
1044360,139884,-40,12.0,11.0,Active,0,0
1743933,249855,-47,10.0,2.0,Active,0,0
2104476,261855,-37,24.0,13.0,Active,0,0
1106964,428850,-15,12.0,5.0,Active,0,0
1413235,401823,-91,8.0,0.0,Active,0,0
2045946,272348,-18,24.0,16.0,Active,0,0
1132381,386299,-54,10.0,1.0,Active,0,0
1665667,347271,-18,10.0,6.0,Active,0,0
2574667,396653,-35,24.0,14.0,Active,0,0
1822996,210555,-49,12.0,2.0,Active,0,0
2172836,132239,-11,10.0,4.0,Active,0,0
2730669,354173,-6,,,Signed,0,0
1560305,224772,-54,9.0,4.0,Active,0,0
2246043,326145,-24,6.0,5.0,Active,0,0
1216486,389828,-17,6.0,0.0,Completed,0,0
1669093,174165,-10,24.0,20.0,Active,0,0
2802969,357915,-49,12.0,4.0,Active,0,0
2641585,352136,-79,10.0,1.0,Active,0,0
1535206,213058,-5,18.0,8.0,Active,0,0
2784972,441418,-5,24.0,16.0,Active,0,0
2157726,402864,-10,18.0,5.0,Active,0,0
2642971,374777,-19,36.0,21.0,Active,0,0
1311858,290945,-19,23.0,6.0,Active,0,0
1081115,278649,-13,36.0,17.0,Active,0,0
2706666,413263,-4,12.0,4.0,Active,0,0
1623220,193039,-11,24.0,11.0,Active,0,0
2080254,402864,-42,24.0,22.0,Active,0,0
1384981,442331,-17,30.0,20.0,Active,0,0
1431705,106381,-83,6.0,4.0,Active,0,0
1817161,249297,-81,6.0,0.0,Completed,0,0
2527549,137544,-52,12.0,4.0,Active,0,0
2256942,246002,-18,24.0,4.0,Active,0,0
2702475,409607,-52,12.0,7.0,Active,0,0
1951801,453040,-82,8.0,2.0,Active,0,0
1077202,137975,-72,18.0,12.0,Active,0,0
1290037,137975,-23,36.0,24.0,Active,0,0
1891554,296190,-68,8.0,6.0,Active,0,0
1656139,372968,-95,8.0,1.0,Active,0,0
2399242,357915,-49,18.0,11.0,Active,0,0
1008293,104354,-25,2.0,0.0,Completed,0,0
1308264,118326,-5,13.0,7.0,Active,0,0
2478092,182767,-27,12.0,4.0,Active,0,0
2597177,117925,-41,5.0,1.0,Active,0,0
1439535,352244,-17,24.0,22.0,Active,0,0
1793867,258127,-17,18.0,17.0,Active,0,0
1258173,433143,-4,24.0,14.0,Active,0,0
2738446,249855,-59,10.0,7.0,Active,0,0
2294190,405086,-3,60.0,52.0,Active,0,0
1331344,168666,-16,60.0,60.0,Active,0,0
1937119,224772,-5,36.0,21.0,Active,0,0
1151745,263056,-65,10.0,6.0,Active,0,0
2693658,364286,-6,48.0,39.0,Active,0,0
1337811,123004,-26,18.0,1.0,Active,0,0
1452991,119376,-5,36.0,33.0,Active,0,0
1277582,222994,-18,36.0,29.0,Active,0,0
1004410,107692,-55,8.0,5.0,Active,0,0
1418346,427329,-48,24.0,21.0,Active,0,0
1606992,192008,-27,,,Signed,0,0
2773749,165323,-39,10.0,9.0,Active,0,0
2332493,418584,-49,12.0,10.0,Active,0,0
1775155,339676,-15,7.0,0.0,Completed,0,0
2269574,299824,-34,6.0,4.0,Active,0,0
2450840,248232,-40,12.0,1.0,Active,0,0
1176037,158585,-11,14.0,3.0,Active,0,0
2424236,424353,-30,10.0,8.0,Active,0,0
2425699,153817,-43,6.0,6.0,Active,0,0
1337130,364083,-42,36.0,28.0,Active,0,0
1001015,245916,-14,60.0,43.0,Active,0,0
2113556,296696,-26,36.0,36.0,Active,0,0
1421738,413263,-77,12.0,7.0,Active,0,0
2790388,396103,-19,12.0,3.0,Active,0,0
1329703,352136,-24,60.0,57.0,Active,0,0
1682794,266022,-15,7.0,0.0,Completed,0,0
1405658,140839,-35,12.0,8.0,Active,0,0
2819552,453040,-2,12.0,10.0,Active,0,0
1947704,162438,-33,12.0,2.0,Active,0,0
2305052,390742,-7,6.0,0.0,Completed,0,0
1213805,328522,-25,24.0,12.0,Active,0,0
2431971,357915,-42,30.0,11.0,Active,0,0
2010411,169902,-39,6.0,0.0,Completed,0,0
2562410,438258,-18,36.0,35.0,Active,0,0
2562410,438258,-6,36.0,23.0,Active,0,0
2562410,438258,-12,36.0,29.0,Active,0,0
1059269,138047,-12,36.0,10.0,Active,0,0
2329420,446472,-13,18.0,16.0,Active,0,0
1577156,374512,-44,12.0,3.0,Active,0,0
2448345,418584,-28,12.0,10.0,Active,0,0
1698624,364286,-18,48.0,37.0,Active,0,0
1237662,240741,-61,12.0,9.0,Active,0,0
2189834,153817,-25,24.0,21.0,Active,0,0
2717230,333281,-12,24.0,12.0,Active,0,0
1043046,265313,-58,6.0,5.0,Active,0,0
